age,tenure_months,monthly_charges,num_services,promo_flag,churn
64,2,108.2,2,0,0
64,26,38.05,4,1,0
26,71,34.13,3,0,0
35,35,56.54,1,1,0
49,2,62.82,4,0,0
38,36,113.34,2,0,1
19,16,103.61,2,1,0
70,61,66.41,4,0,0
63,7,117.3,2,0,1
50,55,84.23,3,1,0
37,32,107.37,4,0,0
70,2,44.61,3,0,1
20,48,68.9,3,1,1
45,33,22.97,2,1,0
67,55,20.89,4,0,0
77,44,90.55,1,0,0
33,56,31.83,2,1,0
58,33,74.78,4,1,0
29,1,89.6,2,0,0
25,10,23.22,1,1,0
39,33,64.87,2,1,0
72,29,88.42,2,1,0
60,57,108.97,3,1,0
48,30,49.92,1,1,0
35,62,117.42,2,0,0
26,14,104.45,4,0,0
34,28,85.06,1,1,0
27,54,59.19,4,1,0
29,9,91.11,1,1,0
60,23,101.62,2,1,0
26,54,50.33,3,0,0
20,42,119.28,4,1,0
51,56,110.86,2,0,0
35,37,68.55,1,1,0
46,62,92.28,4,0,0
26,63,72.4,4,1,0
31,70,96.09,3,1,0
45,9,102.7,1,1,0
60,42,22.32,3,1,0
43,9,27.91,2,1,0
51,17,53.65,2,0,0
50,22,111.76,1,1,1
34,46,59.83,2,0,0
35,31,108.75,4,1,1
44,62,66.24,1,0,1
19,22,48.89,4,0,0
60,44,110.06,3,1,0
56,55,76.07,3,0,0
36,70,56.05,4,0,0
41,18,24.44,1,1,0
38,53,31.09,4,1,0
58,7,33.93,2,0,0
65,39,56.48,2,0,0
24,30,80.73,2,0,0
43,69,50.76,3,1,0
18,55,26.55,2,0,0
46,66,46.48,4,1,0
33,61,60.87,1,1,0
38,30,119.23,3,0,0
46,53,59.3,3,1,0
38,3,28.92,3,1,0
42,40,78.11,3,1,0
65,4,111.96,3,1,0
68,52,98.67,4,1,0
18,69,103.62,1,1,0
41,49,112.82,2,1,0
70,60,83.65,3,0,0
50,17,119.49,2,0,0
30,71,23.33,4,1,0
54,40,103.48,3,0,0
26,48,105.7,3,0,0
19,55,111.67,1,0,0
57,46,67.82,2,0,0
49,23,98.78,3,0,1
64,44,39.51,2,1,0
39,47,80.31,4,1,0
70,61,55.86,1,0,0
44,35,79.62,1,0,0
63,36,87.56,2,1,1
24,36,54.71,2,1,0
24,9,41.62,4,0,0
66,7,52.17,4,1,1
69,2,86.4,2,0,1
76,48,87.69,3,0,1
38,30,94.13,2,1,0
19,62,32.65,3,1,0
78,50,101.85,3,1,0
55,11,88.81,3,1,1
33,8,23.05,4,1,0
65,26,53.56,3,1,0
74,66,66.67,2,1,0
35,4,56.06,1,1,0
65,14,31.74,3,0,0
66,3,40.73,4,1,0
49,30,22.46,3,1,0
57,71,29.31,4,1,0
34,49,46.63,2,1,0
75,36,102.0,1,1,0
78,11,72.66,3,0,0
78,26,62.45,1,0,0
63,38,86.22,1,1,0
20,20,74.15,3,1,0
40,51,33.15,2,1,0
45,70,42.26,3,1,0
77,15,42.25,3,1,0
51,18,80.0,2,0,0
51,9,66.16,3,0,0
27,52,58.76,3,0,0
67,33,75.66,3,0,0
38,21,117.01,3,0,0
23,16,51.42,2,1,0
79,6,72.02,3,0,0
29,34,68.04,3,1,0
19,49,91.66,1,0,0
22,17,93.03,1,0,0
46,1,92.91,1,0,0
24,34,40.15,1,1,0
70,48,64.91,2,1,0
49,25,101.12,4,1,1
38,18,58.15,4,1,0
18,11,118.43,4,1,1
47,53,56.48,3,1,0
27,62,69.77,1,1,0
78,55,67.45,2,0,0
36,37,63.37,4,0,0
47,52,104.56,4,1,0
19,29,35.53,4,0,0
26,2,76.77,2,0,0
30,27,81.86,2,1,0
21,50,105.12,3,0,0
63,46,80.92,1,1,0
76,71,116.0,1,1,0
79,71,107.22,1,1,1
34,18,54.87,3,1,0
66,1,105.99,1,1,0
49,20,115.85,3,1,1
20,63,45.72,2,0,0
23,58,81.02,4,1,0
51,8,48.18,1,0,0
44,12,84.96,2,1,1
18,41,29.36,1,0,0
75,47,93.42,2,1,1
63,70,61.98,3,0,0
49,54,78.73,1,1,0
79,16,22.59,3,0,0
78,3,89.54,4,0,1
78,45,69.6,1,0,0
34,40,82.53,1,0,0
72,66,51.57,4,1,0
49,41,34.58,3,1,0
63,36,63.54,4,0,0
71,22,114.4,3,1,1
28,7,42.78,3,1,0
45,63,87.58,1,0,0
25,59,24.98,3,1,0
35,12,91.81,2,0,1
43,50,43.84,4,0,0
71,26,65.15,1,0,0
71,32,56.78,1,0,0
42,61,31.28,3,0,0
38,60,54.56,4,0,0
50,14,55.01,4,0,0
74,22,72.21,3,0,0
78,59,117.24,2,1,0
32,66,67.0,2,1,1
29,6,111.44,4,0,1
61,60,66.16,1,1,0
36,35,30.75,1,0,0
30,42,43.02,3,1,0
19,6,60.75,2,0,0
42,49,52.54,2,1,0
42,49,106.58,4,1,1
52,48,87.86,2,0,0
30,57,77.83,4,0,0
62,68,69.12,1,0,0
60,61,59.73,2,0,0
46,53,81.22,1,0,0
29,70,32.46,3,1,0
49,48,36.25,4,0,0
59,48,50.31,4,1,0
41,39,37.12,1,0,0
34,55,87.71,4,0,0
49,6,22.48,1,0,0
40,36,36.02,3,1,0
42,31,110.26,3,0,1
39,65,119.75,1,0,0
36,6,68.76,1,0,0
62,46,69.54,1,1,0
46,14,97.34,3,0,1
46,63,23.62,3,0,0
58,61,62.7,1,1,0
40,17,29.98,3,1,0
24,62,60.09,4,0,0
70,36,118.38,1,1,0
21,69,95.36,3,1,0
53,52,118.5,2,1,0
34,3,94.6,2,0,1
31,15,80.81,2,1,1
20,29,95.42,2,0,0
73,16,85.91,2,0,0
44,10,66.41,1,0,1
39,70,49.25,2,1,0
63,62,72.02,3,1,0
20,31,45.85,2,0,0
53,16,68.67,3,1,1
48,13,34.61,1,0,0
52,66,76.54,1,1,0
25,24,44.53,4,1,0
77,1,49.36,2,1,0
32,29,69.9,3,1,0
60,33,36.25,3,1,0
64,45,116.24,1,1,0
39,25,64.69,4,1,0
26,66,55.23,2,1,0
36,46,22.92,4,0,0
68,71,104.33,2,1,0
74,27,82.58,2,0,0
76,47,61.64,3,1,0
32,26,44.55,1,1,0
55,50,94.51,3,1,1
27,53,114.55,4,1,1
62,23,58.08,3,1,0
43,67,33.49,1,1,1
62,61,30.92,3,0,0
60,64,20.64,1,0,0
79,16,94.4,1,1,1
48,51,118.14,2,0,1
39,8,119.28,2,1,0
50,8,98.42,1,1,1
28,70,36.22,1,1,0
24,11,117.77,4,1,1
50,62,52.78,2,0,0
69,31,53.36,1,0,0
51,22,88.73,2,0,0
66,6,24.9,3,1,0
29,48,102.58,3,0,0
45,52,119.73,2,1,0
56,34,97.51,1,0,0
39,58,98.17,4,0,0
18,23,59.03,3,1,0
22,40,26.59,4,0,0
75,21,99.27,2,0,0
55,42,79.72,1,0,0
34,10,110.93,2,0,1
34,34,31.6,2,1,1
20,40,50.51,3,1,0
76,40,56.07,3,1,0
24,32,88.33,1,0,0
65,46,98.77,3,1,0
32,37,116.1,2,0,0
38,21,49.54,3,0,0
34,16,69.36,2,1,1
69,46,22.9,3,1,0
20,67,45.3,3,1,0
39,54,57.4,2,0,0
35,46,79.38,1,1,0
34,66,67.08,3,0,0
29,64,56.45,4,1,0
74,36,82.41,2,1,0
41,8,102.86,4,1,1
43,46,44.17,1,0,0
41,45,54.29,4,0,0
78,20,90.49,4,1,0
39,61,97.79,2,1,0
39,62,102.54,1,1,0
38,24,40.93,3,1,0
38,34,73.93,4,0,0
23,14,110.0,1,1,0
55,13,59.2,3,1,1
19,19,62.99,4,0,0
32,26,118.48,1,1,0
30,20,31.31,3,0,0
36,11,90.56,1,1,0
64,32,105.02,1,0,0
55,45,35.08,2,1,0
79,24,91.45,2,1,1
39,38,66.97,1,1,1
75,20,105.29,4,1,0
20,50,110.75,1,1,0
49,47,107.25,4,0,0
67,69,26.44,1,1,0
50,4,95.69,3,1,0
75,61,112.15,3,1,0
37,25,82.13,2,1,0
20,5,80.09,2,1,0
65,49,24.5,4,1,0
22,13,105.6,1,0,0
65,13,24.64,4,0,0
63,70,51.35,3,0,0
70,16,112.59,4,1,0
47,39,114.97,2,1,0
73,15,119.19,2,1,0
28,9,67.64,3,0,0
44,1,37.74,3,1,0
25,2,68.79,4,0,0
65,34,30.23,4,1,0
62,31,107.25,1,0,0
67,3,76.05,1,1,0
65,25,60.45,4,0,0
37,20,27.95,2,0,0
22,41,60.52,3,0,0
75,71,106.62,1,1,0
48,50,90.34,1,0,0
23,66,28.25,2,0,0
75,14,35.99,3,0,0
79,16,59.23,4,1,0
45,54,30.14,4,0,0
65,23,113.4,1,1,0
20,61,85.23,1,1,0
23,33,29.48,3,1,0
35,15,98.81,3,0,1
58,60,56.84,1,1,0
26,40,44.49,2,1,0
20,57,77.0,4,0,1
59,33,21.34,1,1,1
65,9,66.54,4,0,0
63,49,104.38,2,1,0
67,9,112.81,3,1,1
67,48,54.26,3,1,0
55,30,84.24,3,0,0
50,57,42.68,3,0,0
71,62,76.02,1,0,0
39,29,45.4,2,1,0
24,63,77.14,4,1,0
64,8,37.17,1,1,0
35,8,114.12,3,0,0
78,71,108.69,3,0,0
43,41,53.69,1,0,0
70,33,97.67,1,1,0
20,12,29.55,4,0,0
58,21,94.04,1,1,0
45,49,48.25,1,1,0
46,59,33.56,1,0,0
34,66,87.82,3,0,0
78,29,66.98,4,1,1
42,33,73.01,1,1,0
70,12,72.05,4,0,1
44,6,25.94,3,1,0
20,32,25.14,1,0,0
72,42,80.12,1,0,1
29,8,82.39,2,1,1
34,30,24.72,1,0,0
71,46,57.84,1,0,0
73,58,81.29,2,0,0
74,67,85.67,4,1,0
44,25,102.83,4,1,0
64,28,62.07,3,1,0
38,63,74.83,2,0,0
63,50,77.86,2,0,0
49,20,51.2,3,0,0
21,49,25.38,1,0,0
43,12,20.42,3,0,0
46,32,103.61,4,1,0
33,22,40.02,4,0,0
41,71,83.03,1,0,0
49,3,77.7,2,1,0
21,61,59.96,2,0,0
27,20,103.35,3,0,0
65,3,89.84,1,1,1
39,47,22.27,4,1,0
55,49,97.67,4,0,0
53,11,70.7,2,0,0
52,3,54.7,2,1,0
43,8,92.69,2,1,0
47,30,88.61,1,0,1
69,10,51.06,4,1,0
77,50,118.3,4,1,0
33,6,84.87,2,0,0
59,57,80.58,3,1,0
78,63,26.99,2,1,0
18,51,47.93,1,1,0
66,68,64.7,2,1,1
48,67,83.06,1,0,0
77,4,71.28,4,1,0
53,25,96.3,3,1,0
69,54,46.26,4,1,0
28,25,90.22,1,0,0
26,53,101.66,3,1,1
75,55,96.5,3,0,0
50,71,97.08,3,0,0
52,24,108.85,4,0,0
28,25,28.42,2,1,1
32,2,89.72,1,1,1
68,21,116.87,1,0,0
36,20,77.37,2,1,0
54,33,41.73,1,1,0
37,30,119.88,1,0,0
34,61,37.47,1,1,0
28,55,53.56,2,0,0
75,52,37.21,1,1,0
76,1,66.45,2,0,0
25,34,61.89,3,1,1
39,52,69.12,2,0,0
52,18,112.8,1,0,0
41,31,67.83,3,1,0
62,52,71.46,1,1,0
34,57,108.67,3,0,0
21,61,101.78,2,0,0
38,31,43.97,2,1,0
55,29,21.29,1,1,0
29,28,82.95,2,0,0
68,48,104.48,1,1,0
18,30,75.29,3,0,0
22,29,41.12,1,0,0
49,12,94.14,3,1,0
49,34,86.95,2,1,0
36,17,76.5,3,1,0
34,38,106.33,3,0,0
22,64,98.42,3,0,0
59,56,86.8,4,1,0
41,34,86.48,3,1,0
25,70,86.22,4,1,1
42,70,72.52,2,0,0
76,32,66.39,4,1,0
34,55,90.96,2,1,0
73,25,81.05,3,1,1
34,63,69.0,2,0,0
29,27,32.67,4,0,0
34,19,90.19,2,1,0
38,10,84.6,3,0,1
25,60,54.22,1,1,0
54,22,55.63,3,0,0
38,58,44.67,1,1,0
62,7,116.19,2,0,0
48,36,106.02,1,0,0
45,31,76.1,2,0,0
47,32,60.17,2,0,0
27,12,93.68,2,1,0
62,6,72.77,2,1,0
24,25,117.59,1,1,1
62,34,25.51,3,1,0
79,57,23.43,4,0,0
65,33,76.86,2,1,1
46,18,40.33,1,1,1
37,19,80.43,1,0,0
72,44,98.14,3,1,0
33,31,33.81,4,1,0
47,64,64.06,4,0,0
65,32,88.87,2,0,0
75,41,103.39,2,1,1
75,5,69.63,1,1,0
23,14,40.62,1,0,0
73,61,78.58,4,1,0
25,25,65.45,2,1,0
54,30,97.19,2,1,1
75,42,75.56,2,1,0
58,5,47.94,2,1,0
76,36,95.44,4,0,0
39,25,71.77,4,1,0
37,11,37.75,3,0,0
38,30,76.31,2,1,0
40,32,114.83,3,1,0
60,14,90.55,2,1,0
46,39,49.88,3,0,0
63,53,91.09,1,0,0
43,19,48.26,3,1,0
37,69,74.27,1,1,0
29,44,72.66,3,1,0
52,55,44.74,3,0,0
73,5,54.79,1,0,1
71,55,114.22,3,1,1
33,24,45.06,1,1,0
47,51,100.1,2,1,0
61,58,86.74,1,1,0
55,18,73.26,3,0,0
22,19,33.75,3,0,0
54,5,40.46,2,1,0
20,43,37.9,4,1,1
25,55,78.68,3,0,0
58,30,117.34,3,0,0
24,12,107.72,1,0,0
39,23,22.53,3,1,0
54,29,47.37,3,1,0
58,66,35.73,4,0,0
45,9,117.57,3,1,1
23,25,43.56,1,0,1
67,46,40.13,3,1,0
76,17,82.09,1,1,1
73,63,75.62,2,0,0
64,65,42.59,4,1,0
42,27,87.04,4,0,0
72,53,29.7,4,0,0
48,54,21.94,2,0,0
26,49,28.24,3,1,0
70,14,56.49,3,1,0
37,4,117.5,1,1,1
76,25,74.72,4,1,0
40,10,95.47,4,0,0
71,21,52.15,1,1,0
51,46,91.93,4,1,0
46,42,116.62,2,0,0
36,15,55.78,3,1,0
69,2,119.91,3,0,1
21,17,83.84,1,1,1
47,33,94.86,1,1,0
40,56,45.22,3,1,0
51,26,84.31,4,0,0
33,21,71.1,4,1,0
59,40,115.64,2,1,0
41,6,110.47,4,1,0
29,17,59.67,2,1,0
30,3,114.69,3,1,0
61,38,108.48,2,1,0
34,32,79.04,3,0,0
37,42,28.21,3,0,1
56,44,36.08,3,0,0
38,29,27.69,2,0,0
42,62,30.8,3,1,0
33,66,117.7,3,1,0
39,8,41.22,2,1,1
60,66,89.09,3,1,1
51,14,83.65,1,0,0
79,18,83.11,4,0,0
65,38,40.67,1,0,1
19,3,77.93,4,1,1
41,26,82.55,4,0,0
35,14,77.04,4,1,1
54,35,38.62,1,1,0
34,58,92.31,1,0,0
77,66,27.32,1,1,0
36,16,79.12,2,1,0
50,39,63.63,4,1,0
25,34,45.03,4,0,0
74,30,100.74,3,0,1
74,45,37.59,4,1,0
67,71,113.3,1,1,0
39,29,108.46,4,1,0
21,5,56.06,2,0,0
62,66,50.52,3,0,1
44,67,33.75,4,0,0
79,23,111.63,3,1,0
61,36,82.75,2,0,1
51,62,23.18,3,1,0
79,36,71.1,2,1,0
67,35,28.58,3,0,0
46,66,77.38,2,1,0
19,59,70.9,2,0,0
23,37,28.28,1,0,0
45,12,101.59,2,1,1
52,32,46.23,3,0,0
19,49,74.15,4,1,0
25,20,83.9,1,1,1
61,39,116.23,1,1,0
64,47,69.38,3,0,0
19,7,111.73,3,1,0
49,41,55.49,1,0,0
23,53,105.74,2,1,0
62,16,43.58,1,0,0
69,39,90.75,1,1,0
71,51,28.86,1,0,0
55,4,118.61,3,1,1
56,46,115.39,4,0,0
75,19,64.22,2,1,0
55,29,72.39,1,1,0
45,47,79.78,4,0,0
64,1,47.5,2,0,1
54,2,87.45,1,0,0
70,32,89.86,1,0,0
50,68,72.51,2,1,0
71,1,34.77,3,1,0
20,57,111.92,2,1,0
20,6,31.5,2,0,0
24,35,82.92,2,0,0
52,31,30.31,4,1,0
61,34,34.61,3,0,0
31,6,22.05,3,0,0
27,54,56.34,2,0,0
71,20,83.96,3,1,1
64,55,72.15,4,1,0
58,47,87.45,3,0,0
48,40,87.5,4,1,0
44,22,34.02,1,1,0
19,47,25.73,4,1,0
29,71,82.54,4,1,0
73,66,85.32,3,1,0
39,66,75.67,4,1,0
61,16,44.58,3,1,1
61,42,101.08,2,1,0
37,29,27.57,3,1,1
30,69,83.23,3,0,0
60,68,32.04,1,0,1
23,62,85.44,1,0,0
48,12,61.77,2,0,1
73,23,91.81,3,1,0
62,51,25.22,1,0,0
65,54,75.51,4,1,0
23,25,34.49,1,0,0
30,10,88.24,4,0,0
35,10,32.0,3,0,0
36,49,27.36,2,1,0
30,33,91.31,2,0,0
78,35,26.35,3,1,0
28,58,42.45,1,0,0
61,2,102.47,3,1,1
54,54,100.97,3,1,0
55,20,105.41,1,1,0
31,67,52.61,4,1,0
37,68,72.8,3,1,0
55,36,97.33,1,0,0
36,23,33.7,3,0,0
61,17,92.44,2,1,0
20,13,29.75,4,1,1
22,71,111.33,2,1,0
63,14,83.73,4,0,0
56,32,69.33,4,0,0
20,35,68.47,1,0,0
73,49,38.14,2,0,0
18,60,54.59,1,1,0
77,40,92.71,2,1,0
63,54,74.09,1,1,0
79,41,72.93,3,0,0
76,32,39.52,1,0,1
37,12,89.04,3,0,1
64,15,59.2,2,1,0
31,31,38.28,4,1,0
47,4,114.38,4,0,1
32,23,70.68,3,0,1
48,33,72.8,2,0,1
72,34,118.14,3,1,0
45,58,56.64,3,1,0
23,69,114.3,1,0,0
38,52,89.49,2,1,0
66,6,83.31,4,1,0
50,30,43.44,2,1,0
52,52,25.18,1,0,0
44,43,63.78,4,0,0
36,33,21.02,4,1,0
55,31,27.1,3,1,0
57,29,79.53,3,0,0
73,42,92.45,2,0,0
56,13,36.79,2,1,0
79,37,93.25,4,1,0
69,15,114.97,4,0,1
22,49,94.32,2,0,0
42,62,98.47,2,1,0
41,37,90.07,1,1,0
18,28,42.47,1,1,0
29,67,56.09,2,0,0
65,47,114.93,3,0,0
39,31,86.12,3,0,0
27,3,98.9,4,0,1
35,2,116.87,2,0,1
35,16,43.14,1,1,0
28,17,52.17,4,1,0
24,52,84.48,4,0,0
65,36,22.44,3,1,0
69,71,77.12,1,0,0
48,39,100.87,2,1,1
56,65,81.04,3,0,0
74,40,49.54,4,0,0
70,26,92.41,3,1,0
20,51,34.6,2,0,0
77,32,109.48,2,0,0
22,20,30.09,2,1,0
19,34,106.35,1,1,0
43,48,69.78,1,0,0
64,27,62.86,4,0,1
22,50,70.07,2,1,0
36,70,40.02,4,0,0
34,30,65.77,2,0,0
42,21,104.97,4,0,0
79,29,100.1,1,1,0
38,60,36.3,1,1,0
30,13,87.34,3,1,1
25,70,105.68,4,0,0
30,30,101.98,1,0,0
26,60,62.56,3,0,0
53,56,24.81,1,0,0
44,56,113.12,3,0,0
48,65,59.59,3,1,0
69,14,56.1,3,1,0
53,43,95.95,2,0,1
27,8,46.4,2,1,0
41,22,103.47,3,1,0
37,3,27.61,2,1,0
69,49,94.07,3,1,0
37,44,116.58,1,0,1
26,53,119.58,2,0,0
63,13,112.38,1,0,1
44,24,107.08,1,1,0
23,49,47.89,2,1,0
60,59,116.66,2,0,0
31,63,112.79,1,0,0
71,6,73.44,1,1,0
69,29,60.21,4,0,0
40,1,30.93,3,0,0
52,59,79.06,3,1,0
53,9,90.05,3,1,0
58,59,60.4,1,0,0
22,12,60.6,3,0,0
38,2,77.33,4,0,0
28,63,22.78,2,0,0
61,32,115.79,4,0,0
22,31,48.99,4,0,0
50,46,34.09,3,1,0
63,20,20.55,1,0,0
76,50,105.69,3,0,0
35,31,106.32,4,1,0
18,20,29.53,3,1,0
62,29,35.22,4,0,0
18,1,64.79,3,0,0
22,22,38.57,2,0,1
79,42,93.58,4,1,0
71,10,25.8,1,0,0
61,9,74.97,2,1,1
69,47,58.28,1,0,0
22,31,66.49,3,1,0
23,10,62.48,4,0,0
36,54,35.32,4,0,0
19,56,42.03,1,0,0
73,3,26.48,3,1,0
21,15,31.53,4,1,0
51,27,117.79,4,0,0
70,52,47.98,3,1,0
63,6,50.7,1,1,0
32,58,32.71,2,1,0
47,23,95.52,4,1,1
51,9,112.41,3,0,1
65,62,98.98,2,0,0
44,7,81.26,1,1,1
35,10,101.32,3,1,0
67,68,60.42,2,1,0
72,37,105.95,2,1,0
48,33,99.85,4,1,0
19,49,20.17,1,0,0
49,45,68.78,1,0,0
73,44,46.46,4,1,0
79,2,28.62,4,0,1
42,40,104.62,2,1,1
27,20,20.79,4,0,0
53,58,93.02,1,1,0
69,36,118.82,1,0,0
76,9,68.2,2,0,0
21,63,57.12,3,1,0
36,21,80.58,1,0,0
47,20,100.47,1,0,0
24,67,44.03,4,1,0
72,56,45.07,3,0,0
24,62,80.72,3,1,0
59,48,113.99,4,0,0
74,65,49.84,1,1,0
60,9,57.68,4,0,0
65,43,119.33,2,1,0
34,21,37.62,4,0,1
69,29,27.7,4,1,0
43,17,78.98,1,0,0
21,15,22.43,1,1,0
40,32,38.04,3,1,1
39,66,82.22,3,0,0
50,46,85.95,1,0,0
34,25,71.04,2,1,0
46,31,58.37,4,1,0
44,38,77.62,4,1,0
38,18,84.34,1,1,0
61,38,100.35,3,0,0
36,50,99.28,1,1,0
65,18,86.48,2,1,0
33,42,109.42,1,1,0
71,51,103.8,3,0,0
40,37,33.32,1,0,0
20,21,115.67,1,0,0
27,40,109.17,1,1,0
67,57,52.09,1,0,0
72,16,22.02,1,1,0
31,41,80.4,3,1,0
55,49,63.84,4,0,0
53,23,94.96,2,0,0
26,28,72.46,4,0,0
46,64,27.65,3,1,0
61,26,44.47,2,1,0
77,43,108.25,1,0,0
70,11,23.77,4,0,0
24,66,93.67,1,0,0
32,43,49.19,2,1,0
45,54,65.26,1,1,0
27,43,73.1,4,0,1
53,26,45.01,4,0,0
18,25,85.2,2,0,0
25,50,89.34,2,1,0
20,62,28.51,3,1,0
36,10,57.39,3,0,0
65,61,94.44,2,1,0
28,59,92.16,2,0,0
79,8,74.46,1,1,0
34,8,97.77,2,0,0
20,50,30.76,3,1,0
38,60,31.82,3,0,0
64,28,85.75,4,1,0
24,46,89.33,3,1,0
22,71,101.45,4,0,0
70,23,38.1,3,1,0
54,16,71.68,2,1,0
39,71,86.08,2,0,0
64,20,42.37,3,0,0
70,34,71.69,2,1,0
40,32,83.84,4,0,0
52,38,41.44,1,0,0
18,20,57.56,1,1,1
36,49,41.63,2,1,0
54,50,110.29,1,0,0
30,15,43.68,1,0,0
79,35,32.08,2,1,0
78,5,23.52,1,0,1
33,16,24.5,1,0,0
42,71,39.16,3,0,0
29,36,80.82,2,0,0
49,45,21.76,4,1,0
25,64,48.67,1,0,0
42,51,25.82,3,0,0
52,57,60.37,3,1,0
55,51,24.86,3,1,0
54,36,80.75,3,1,0
31,45,88.84,1,1,0
67,21,93.13,4,0,0
60,64,42.43,2,0,0
64,13,106.85,3,0,1
47,63,89.03,2,1,0
73,63,25.67,2,0,0
42,11,64.08,3,1,0
67,51,96.78,4,0,0
30,71,51.09,4,1,0
33,41,58.16,3,1,1
50,25,82.96,3,1,0
52,63,25.55,3,1,0
64,37,116.69,4,0,0
36,9,37.45,1,0,0
72,18,22.67,4,0,0
38,49,20.53,3,0,0
51,33,59.96,3,1,0
75,16,108.43,3,1,1
51,57,101.98,4,1,1
60,9,111.2,3,0,0
74,16,73.38,1,0,0
78,34,64.87,4,0,0
48,3,58.59,3,0,0
43,28,24.64,4,1,0
30,65,110.95,4,0,1
51,67,69.62,4,0,0
74,62,65.51,1,1,0
48,24,71.52,3,0,1
39,5,99.42,4,1,0
24,58,42.45,4,0,0
42,27,90.99,3,1,0
32,54,91.08,4,1,0
78,9,104.96,4,0,1
50,48,20.87,1,0,0
26,42,37.04,4,0,0
22,66,67.1,3,1,0
70,8,105.05,3,1,0
75,29,116.51,1,0,0
65,71,79.49,4,1,0
25,28,41.21,2,0,1
24,47,38.46,2,1,1
30,12,83.94,2,1,0
64,52,41.01,4,0,1
65,20,75.31,2,0,0
69,41,103.48,1,0,0
24,63,58.98,1,0,0
27,47,57.85,4,0,0
73,34,23.61,1,0,0
75,14,45.41,4,0,0
62,25,89.82,1,1,1
24,61,56.04,4,0,0
22,16,35.83,3,0,0
21,47,30.58,1,1,0
60,35,29.51,4,1,0
70,23,85.91,2,1,0
57,51,81.26,4,0,0
34,26,71.85,3,1,1
64,21,70.03,2,0,0
21,38,35.31,1,0,0
69,54,70.06,2,0,0
73,62,25.99,1,0,0
62,45,112.59,4,0,1
72,48,25.8,1,1,0
54,56,62.35,1,1,0
47,20,20.06,1,0,0
37,18,98.62,4,0,0
75,35,36.62,4,1,1
61,45,112.49,3,1,0
29,46,24.4,1,1,0
77,11,102.08,3,0,0
21,56,85.66,4,0,0
54,26,44.97,1,1,0
29,63,40.24,4,1,0
59,52,55.77,1,0,0
43,70,102.84,4,1,1
45,45,106.2,3,1,0
59,38,37.53,4,0,0
64,14,55.34,2,0,0
41,29,43.75,4,0,0
79,61,32.26,4,1,0
48,28,84.64,2,0,0
27,4,54.59,3,1,0
18,18,42.54,2,0,0
30,43,106.6,2,1,0
60,45,94.83,4,1,0
51,70,97.38,1,0,0
38,67,23.92,1,0,0
47,38,111.51,2,1,0
69,40,77.47,4,0,0
53,57,70.38,1,0,0
21,4,21.06,2,0,0
21,43,109.77,3,0,0
47,34,74.39,2,0,0
43,56,102.52,3,0,0
70,57,85.55,3,0,0
54,47,99.67,4,1,0
64,47,89.29,4,0,0
54,50,112.1,2,0,0
39,42,42.55,2,0,0
58,17,40.21,2,1,0
56,21,91.25,2,1,1
62,53,70.14,4,1,0
29,44,79.92,3,0,0
57,17,90.85,3,0,1
35,63,74.74,2,0,0
66,70,98.77,3,0,0
67,45,51.89,3,1,1
56,17,105.9,3,1,0
76,67,30.77,4,0,0
51,17,83.4,4,0,0
19,31,109.01,1,1,0
55,61,45.27,1,0,0
66,37,52.68,4,1,0
24,18,50.54,2,0,0
24,6,76.43,2,0,0
34,26,61.29,4,1,1
70,48,30.8,3,1,0
50,51,109.13,1,0,1
78,16,40.47,1,0,0
72,12,73.41,4,0,1
52,50,79.48,4,0,0
60,12,24.08,2,0,0
38,5,29.57,4,1,0
23,35,117.17,1,0,0
42,41,86.45,4,1,0
54,18,23.36,1,1,0
29,15,99.42,3,0,0
31,17,70.85,4,1,1
18,25,27.52,3,0,1
63,1,88.08,4,1,0
73,1,69.94,2,1,0
69,27,40.49,2,1,0
41,2,107.77,2,0,1
54,23,49.14,1,0,1
77,42,48.46,2,1,0
54,3,47.28,1,1,0
36,44,96.75,4,0,0
38,45,90.61,1,1,0
63,41,110.31,1,0,1
45,45,42.93,3,1,0
69,58,98.64,3,0,0
71,6,77.3,1,1,0
20,12,50.87,3,1,0
62,23,23.55,1,0,0
40,49,101.89,4,1,0
50,62,44.11,1,1,0
34,66,83.17,3,1,0
40,42,74.89,3,0,1
38,30,20.44,2,0,0
21,30,119.43,3,1,0
66,5,101.43,2,1,0
26,34,68.65,3,0,1
41,37,88.03,1,1,0
29,15,67.66,3,1,1
27,55,94.46,4,0,0
41,58,33.43,4,1,0
74,22,64.64,2,0,0
76,65,53.55,2,1,0
41,8,65.97,2,0,0
49,65,65.05,4,0,0
79,55,34.31,4,0,1
32,16,117.65,3,1,1
76,47,21.55,4,0,0
24,23,21.01,1,1,0
32,57,57.34,4,1,0
38,12,82.04,4,1,0
20,18,37.97,3,1,0
68,22,73.32,3,1,0
71,15,92.28,4,1,1
41,24,29.41,3,1,0
69,43,118.44,4,1,1
65,45,53.67,1,1,0
67,40,84.24,3,0,0
67,14,31.07,2,0,0
53,15,90.95,4,1,1
24,66,104.05,4,0,0
75,18,30.53,4,0,0
55,8,32.59,1,1,0
73,33,48.1,2,1,0
77,1,21.19,1,1,0
29,25,118.61,4,0,1
42,61,79.84,2,0,0
29,19,80.76,3,1,0
21,50,115.9,2,0,0
77,35,103.2,4,1,1
75,26,101.42,4,0,0
